date,ouv,haut,bas,clot,vol,devise
12/07/2018,14057.54,14155.18,14005.93,14153.65,0,Pts
13/07/2018,14211.62,14241.79,14185.78,14214.67,0,Pts
16/07/2018,14215.25,14242.03,14150.04,14162.89,0,Pts
17/07/2018,14152.88,14208.31,14093.71,14197.22,0,Pts
18/07/2018,14246.96,14294.56,14238.52,14262.4,0,Pts
19/07/2018,14236.93,14253.9,14163.79,14182.9,0,Pts
20/07/2018,14163.54,14202.01,13987.13,14133.82,0,Pts
23/07/2018,14093.33,14101.1,14030.39,14081.27,0,Pts
24/07/2018,14136.09,14277.09,14111.42,14227.73,0,Pts
25/07/2018,14256.64,14275.02,14173.98,14207.36,0,Pts
26/07/2018,14303.9,14352.17,14230.54,14349.09,0,Pts
27/07/2018,14341.18,14437.73,14336.59,14430.82,0,Pts
30/07/2018,14374.37,14419.6,14353.52,14377.05,0,Pts
31/07/2018,14414.49,14476.03,14390.64,14429.61,0,Pts
01/08/2018,14453.25,14482.7,14389.01,14395.76,0,Pts
02/08/2018,14341.45,14357.46,14258.4,14297.87,0,Pts
03/08/2018,14336.71,14378.49,14293.38,14344.99,0,Pts
06/08/2018,14366.72,14404.06,14286.16,14340.27,0,Pts
07/08/2018,14376.23,14503.2,14374.04,14455.83,0,Pts
08/08/2018,14448.42,14478.63,14392.44,14405,0,Pts
09/08/2018,14368.38,14406.37,14317.93,14405.9,0,Pts
10/08/2018,14284.73,14312.76,14114.66,14176.63,0,Pts
13/08/2018,14144.51,14213.9,14099.43,14170.47,0,Pts
14/08/2018,14236.21,14263.7,14118.29,14147.13,0,Pts
15/08/2018,14176.83,14183.21,13842.83,13890.05,0,Pts
16/08/2018,13944.89,14020.26,13895.14,14004.72,0,Pts
17/08/2018,14024.3,14050.65,13913.01,13994.03,0,Pts
20/08/2018,14040.31,14133.03,14024.49,14085.56,0,Pts
21/08/2018,14065.6,14210.22,14053.45,14161.36,0,Pts
22/08/2018,14142.6,14221.39,14142.6,14192.81,0,Pts
23/08/2018,14197.47,14234.99,14179.24,14189.46,0,Pts
24/08/2018,14198.5,14269.1,14194.39,14223.94,0,Pts
27/08/2018,14283.91,14367.83,14265.39,14345.97,0,Pts
28/08/2018,14373.23,14418.37,14341.38,14361.38,0,Pts
29/08/2018,14390.08,14412,14338.54,14404.17,0,Pts
30/08/2018,14385.01,14397.45,14314.59,14343.24,0,Pts
31/08/2018,14324.23,14324.88,14147.14,14156.8,0,Pts
03/09/2018,14140.68,14184.58,14105.37,14174.98,0,Pts
04/09/2018,14200.83,14212.73,13936.63,13988.82,0,Pts
05/09/2018,13934.82,13939.86,13772.23,13772.85,0,Pts
06/09/2018,13758.4,13857.16,13729.89,13729.96,0,Pts
07/09/2018,13753.9,13789.66,13684.09,13751.91,0,Pts
10/09/2018,13748.1,13854.01,13723.01,13797.5,0,Pts
11/09/2018,13835.77,13837.81,13720.04,13834.57,0,Pts
12/09/2018,13862.84,13978.15,13860.32,13961.16,0,Pts
13/09/2018,13950.18,14050.73,13943.27,13950.65,0,Pts
14/09/2018,14017.31,14039.89,13977.18,14014.67,0,Pts
17/09/2018,13994.06,14029.76,13955.87,14005.38,0,Pts
18/09/2018,14004.37,14112.45,13981.15,14044.44,0,Pts
19/09/2018,14042.2,14155.1,14037.99,14122.86,0,Pts
20/09/2018,14134.54,14299.27,14134.54,14274.34,0,Pts
21/09/2018,14305.94,14398.54,14305.94,14385.83,0,Pts
24/09/2018,14350.38,14370.1,14305.36,14338.69,0,Pts
25/09/2018,14338.9,14412.86,14338.56,14365.6,0,Pts
26/09/2018,14375.78,14453.8,14345.85,14453.76,0,Pts
27/09/2018,14421.05,14543.08,14383.23,14526.33,0,Pts
28/09/2018,14458.53,14491.81,14310.81,14403.33,0,Pts
01/10/2018,14407.08,14472.68,14397.25,14438.25,0,Pts
02/10/2018,14351.65,14368.57,14265.13,14336.21,0,Pts
03/10/2018,14381.1,14444.19,14337.71,14397.85,0,Pts
04/10/2018,14346.67,14362.51,14170.89,14186.63,0,Pts
05/10/2018,14178.06,14190.46,14039.66,14051.65,0,Pts
08/10/2018,13999.54,14025.29,13874.35,13896.65,0,Pts
09/10/2018,13906.8,13970.38,13792.53,13944.64,0,Pts
10/10/2018,13954.57,13956.17,13642.15,13658.16,0,Pts
11/10/2018,13453.52,13577.2,13384.48,13396.22,0,Pts
12/10/2018,13537.51,13547.48,13368.33,13368.94,0,Pts
15/10/2018,13366.69,13395.05,13269.44,13366.57,0,Pts
16/10/2018,13364.91,13580.99,13333.36,13571.13,0,Pts
17/10/2018,13608.03,13655.96,13424.69,13497.41,0,Pts
18/10/2018,13511.28,13577.8,13419.66,13423.55,0,Pts
19/10/2018,13431.02,13467.61,13267.86,13339.25,0,Pts
22/10/2018,13458.97,13473.14,13253.28,13257.02,0,Pts
23/10/2018,13095.94,13141.9,13000.87,13032.4,0,Pts
24/10/2018,13106.06,13230.94,12989.01,12994.1,0,Pts
25/10/2018,12943.88,13205.09,12921.86,13201.89,0,Pts
26/10/2018,13060.47,13060.47,12846.42,13031.54,0,Pts
29/10/2018,13008.32,13195.9,13008.32,13089.23,0,Pts
30/10/2018,13109.09,13144.54,12933.36,13060.83,0,Pts
31/10/2018,13247.64,13397.23,13241.38,13362.28,0,Pts
01/11/2018,13317.98,13431.12,13276.55,13342.2,0,Pts
02/11/2018,13502.85,13542.62,13382.87,13385.1,0,Pts
05/11/2018,13384.41,13442.96,13359.45,13383.15,0,Pts
06/11/2018,13412.1,13412.1,13295.58,13318.66,0,Pts
07/11/2018,13383.98,13516.68,13380.89,13483.35,0,Pts
08/11/2018,13507.62,13562.52,13436.92,13466.31,0,Pts
09/11/2018,13392.78,13416.78,13310.84,13401.48,0,Pts
12/11/2018,13463.51,13489.92,13274.85,13276.43,0,Pts
13/11/2018,13324.93,13401.53,13265.41,13388.63,0,Pts
14/11/2018,13285.22,13465.24,13190.15,13302.04,0,Pts
15/11/2018,13376.14,13401,13104.25,13209.58,0,Pts
16/11/2018,13301.48,13333.91,13085.1,13187.47,0,Pts
19/11/2018,13228.71,13286.62,13069.42,13083.77,0,Pts
20/11/2018,13024.46,13037.92,12844.56,12924.85,0,Pts
21/11/2018,12990.01,13066.62,12938.9,13057.66,0,Pts
22/11/2018,13014.08,13020.52,12921.98,12959.61,0,Pts
23/11/2018,12963.93,13039.3,12895.52,12982.73,0,Pts
26/11/2018,13076.14,13184.36,13052.97,13108.78,0,Pts
27/11/2018,13102.36,13157.87,13013.02,13077.74,0,Pts
28/11/2018,13120.28,13144.75,13067.22,13081.17,0,Pts
29/11/2018,13195.16,13221.8,13114.54,13141.56,0,Pts
30/11/2018,13168.36,13169.42,13059.5,13135.45,0,Pts
03/12/2018,13420.68,13427.39,13238.55,13266.87,0,Pts
04/12/2018,13235.9,13252.45,13171.67,13172.12,0,Pts
05/12/2018,13042.11,13077.46,12985,12992.67,0,Pts
06/12/2018,12871.73,12871.73,12510.77,12561.96,0,Pts
07/12/2018,12649.1,12815.99,12645.85,12647.8,0,Pts
10/12/2018,12607.85,12639.54,12434.66,12461.9,0,Pts
11/12/2018,12565.85,12755,12534.66,12629.59,0,Pts
12/12/2018,12703.27,12940.88,12689.81,12900.91,0,Pts
13/12/2018,12946.66,12969.32,12850.97,12867.99,0,Pts
14/12/2018,12752.91,12805.55,12673.46,12754.41,0,Pts
17/12/2018,12719.16,12738.55,12584.51,12613.39,0,Pts
18/12/2018,12562.57,12646.13,12512.36,12512.36,0,Pts
19/12/2018,12545.64,12617.46,12532.23,12573.88,0,Pts
20/12/2018,12395.69,12421.65,12332.15,12350.18,0,Pts
21/12/2018,12298.37,12359.99,12181.15,12355.24,0,Pts
24/12/2018,12239.54,12275.81,12164.82,12176.29,0,Pts
27/12/2018,12341.6,12350.1,11991.01,12103.19,0,Pts
28/12/2018,12214.89,12371.31,12169.98,12314.07,0,Pts
31/12/2018,12393.02,12452.9,12359.8,12450.81,0,Pts
02/01/2019,12217.86,12369.97,12123.16,12342.11,0,Pts
03/01/2019,12216.85,12294.44,12127.06,12137.06,0,Pts
04/01/2019,12237.45,12502.98,12203.67,12467.71,0,Pts
07/01/2019,12520.08,12528.65,12344.28,12420.49,0,Pts
08/01/2019,12428.36,12660.25,12420.64,12562.88,0,Pts
09/01/2019,12662.66,12747.65,12638.04,12668.95,0,Pts
10/01/2019,12603.65,12648.1,12527.32,12648.1,0,Pts
11/01/2019,12671.82,12689.24,12530.17,12584.12,0,Pts
14/01/2019,12476.12,12562.56,12450.44,12535.19,0,Pts
15/01/2019,12635.25,12680.39,12517.1,12599.98,0,Pts
16/01/2019,12666.89,12679.78,12596.33,12664.65,0,Pts
17/01/2019,12590.66,12640.77,12564.34,12621.55,0,Pts
18/01/2019,12704.76,12851.11,12700.25,12836.28,0,Pts
21/01/2019,12809.57,12827.54,12793.69,12814.8,0,Pts
22/01/2019,12744.78,12803.01,12699.73,12761.51,0,Pts
23/01/2019,12720.41,12834.89,12689.4,12742.68,0,Pts
24/01/2019,12740.59,12857.26,12721.69,12825.82,0,Pts
25/01/2019,12888.03,12983.36,12875.69,12967.62,0,Pts
28/01/2019,12910.02,12931.49,12843.4,12869.56,0,Pts
29/01/2019,12871.56,13029.81,12846.09,12973.82,0,Pts
30/01/2019,13017.59,13099.41,13014.83,13099.41,0,Pts
31/01/2019,13147.67,13208.73,13048.7,13146.7,0,Pts
01/02/2019,13178.1,13227.4,13114.53,13216.58,0,Pts
04/02/2019,13203.55,13216.95,13088.72,13166.37,0,Pts
05/02/2019,13191.75,13385.32,13159.36,13385.32,0,Pts
06/02/2019,13325.56,13386.54,13318.7,13374.02,0,Pts
07/02/2019,13365.33,13386.75,13127.84,13127.84,0,Pts
08/02/2019,13115.34,13180.7,13024.05,13064.85,0,Pts
11/02/2019,13134.5,13227.19,13129.78,13203.97,0,Pts
12/02/2019,13303.64,13360.17,13271.16,13314.25,0,Pts
13/02/2019,13354.25,13408.6,13328.06,13361.42,0,Pts
14/02/2019,13476.02,13476.02,13330.5,13330.5,0,Pts
15/02/2019,13327.91,13599.22,13322.54,13569.23,0,Pts
18/02/2019,13558.36,13616.02,13555.07,13609.65,0,Pts
19/02/2019,13593.26,13630.38,13527.05,13588.55,0,Pts
20/02/2019,13610.27,13700.59,13585.18,13682.3,0,Pts
21/02/2019,13693.27,13709.77,13641.94,13682.73,0,Pts
22/02/2019,13669.1,13763.53,13667.37,13734.7,0,Pts
25/02/2019,13767.36,13803.11,13744.02,13776.83,0,Pts
26/02/2019,13726.82,13820.38,13685.83,13794.92,0,Pts
27/02/2019,13740.69,13789.95,13723.36,13759.73,0,Pts
28/02/2019,13705.54,13818.17,13705.54,13799.69,0,Pts
01/03/2019,13869.76,13921.25,13857.47,13864.64,0,Pts
04/03/2019,13932.94,13984.3,13912.45,13920.93,0,Pts
05/03/2019,13926.15,13951.01,13870.91,13949.76,0,Pts
06/03/2019,13925.74,13995.7,13908.75,13926.83,0,Pts
07/03/2019,13909.27,13972.32,13822.83,13871.81,0,Pts
08/03/2019,13782.41,13830.83,13748.34,13775.18,0,Pts
11/03/2019,13833.82,13873.59,13772.39,13866.66,0,Pts
12/03/2019,13932.42,13942.69,13813.47,13877.95,0,Pts
13/03/2019,13858.89,13982.03,13855.94,13973.08,0,Pts
14/03/2019,13979.33,14110.11,13979.33,14087.37,0,Pts
15/03/2019,14095.54,14276.26,14092.9,14233.63,0,Pts
18/03/2019,14229.97,14264.07,14224.51,14254.44,0,Pts
19/03/2019,14256.14,14353.25,14249.16,14307.95,0,Pts
20/03/2019,14285.03,14317.29,14193.91,14193.91,0,Pts
21/03/2019,14182.7,14222.07,14105.15,14183.86,0,Pts
22/03/2019,14225.03,14235.61,13881.35,13896.62,0,Pts
25/03/2019,13743.25,13914.61,13743.25,13872.16,0,Pts
26/03/2019,13899.85,14016.27,13864.64,13995.4,0,Pts
27/03/2019,14018.24,14090.37,13931.09,13988.02,0,Pts
28/03/2019,13982.2,14057.92,13962.71,13975.64,0,Pts
29/03/2019,14075.96,14132.71,14024.62,14118.08,0,Pts
01/04/2019,14234.11,14286.97,14185.78,14263.2,0,Pts
02/04/2019,14274.16,14337.04,14257.69,14310.54,0,Pts
03/04/2019,14401.71,14443.67,14384.35,14430.44,0,Pts
04/04/2019,14409.12,14444.69,14376.34,14416.98,0,Pts
05/04/2019,14431.59,14475.55,14419.73,14449.69,0,Pts
08/04/2019,14437.93,14477.22,14413.23,14438.02,0,Pts
09/04/2019,14388.47,14490.99,14344.72,14344.72,0,Pts
10/04/2019,14361.23,14410.48,14355,14380.24,0,Pts
11/04/2019,14444.74,14509.56,14370.53,14474.8,0,Pts
12/04/2019,14456.95,14541.48,14444.82,14519.62,0,Pts
15/04/2019,14527.81,14572.3,14517.3,14546.87,0,Pts
16/04/2019,14557.51,14614.53,14538.07,14604.91,0,Pts
17/04/2019,14603.17,14712.2,14588.91,14695.85,0,Pts
18/04/2019,14657.72,14797,14602.99,14741.53,0,Pts
23/04/2019,14744.81,14794.17,14711.56,14782.23,0,Pts
24/04/2019,14754.39,14797.86,14691.07,14740.92,0,Pts
25/04/2019,14735.96,14742.96,14654.25,14705.43,0,Pts
26/04/2019,14749.75,14763.45,14688.24,14747.86,0,Pts
29/04/2019,14741.86,14812.06,14688.98,14778.63,0,Pts
30/04/2019,14771.6,14813.93,14725.73,14813.93,0,Pts
02/05/2019,14808.2,14821.36,14728.1,14730.39,0,Pts
03/05/2019,14728.62,14796.87,14723.62,14758.88,0,Pts
06/05/2019,14498.21,14601.15,14423.1,14585.14,0,Pts
07/05/2019,14586.96,14618.29,14346.07,14366.72,0,Pts
08/05/2019,14348.01,14448.12,14319.95,14424.88,0,Pts
09/05/2019,14307.67,14322.77,14171.77,14188.02,0,Pts
10/05/2019,14298.29,14348.37,14187.5,14228.7,0,Pts
13/05/2019,14241.68,14246.38,14015.61,14055.44,0,Pts
14/05/2019,14140.48,14272.07,14132.04,14272.07,0,Pts
15/05/2019,14290.76,14360.01,14154.37,14360.01,0,Pts
16/05/2019,14337.66,14558.74,14287.35,14558.74,0,Pts
17/05/2019,14505.47,14565.54,14434.62,14532.36,0,Pts
20/05/2019,14512,14547.53,14266.18,14333.71,0,Pts
21/05/2019,14395.56,14454.12,14334.35,14428.87,0,Pts
22/05/2019,14418.74,14467.06,14321.21,14411.49,0,Pts
23/05/2019,14293.98,14308.08,14126.97,14149.98,0,Pts
24/05/2019,14230.28,14310.29,14216.14,14253.63,0,Pts
27/05/2019,14347.88,14409.08,14299.02,14333.95,0,Pts
28/05/2019,14353.04,14373.95,14238.87,14270.82,0,Pts
29/05/2019,14142.33,14151.07,14020.22,14069.42,0,Pts
30/05/2019,14126.46,14169.82,14093.54,14145.2,0,Pts
31/05/2019,14010.05,14035.15,13908.06,14033.94,0,Pts
03/06/2019,13941.2,14129.44,13889.17,14129.44,0,Pts
04/06/2019,14038.68,14240.02,14002.44,14211.32,0,Pts
05/06/2019,14222.71,14318.66,14207.44,14278.64,0,Pts
06/06/2019,14283.3,14388.44,14204.77,14242.03,0,Pts
07/06/2019,14300.42,14543.91,14300.42,14474.04,0,Pts
10/06/2019,14531.67,14572.31,14498.04,14532.24,0,Pts
11/06/2019,14552.84,14684.23,14548.62,14621.88,0,Pts
12/06/2019,14542.69,14585.13,14487.7,14531.25,0,Pts
13/06/2019,14495.23,14578.79,14472.28,14533.17,0,Pts
14/06/2019,14510.1,14516.21,14442.65,14511.5,0,Pts
17/06/2019,14520.44,14623.14,14513.17,14575.02,0,Pts
18/06/2019,14570.93,14921.53,14543.18,14904.41,0,Pts
19/06/2019,14914.13,14937.06,14868.74,14927.99,0,Pts
20/06/2019,15019.43,15054.86,14977.61,14977.61,0,Pts
21/06/2019,14974.52,15103.88,14931.12,14958.02,0,Pts
24/06/2019,14974.31,15008.84,14919.62,14940.11,0,Pts
25/06/2019,14886.31,14950.56,14885.84,14926.22,0,Pts
26/06/2019,14899.43,14971.91,14879.26,14888.73,0,Pts
27/06/2019,14909.46,14917.14,14793.73,14869.49,0,Pts
28/06/2019,14862.88,15008.73,14849.65,14992.26,0,Pts
01/07/2019,15114.5,15187.97,15070.6,15070.6,0,Pts
02/07/2019,15098.92,15111.21,15040.4,15094.7,0,Pts
03/07/2019,15110.29,15217.39,15109.75,15217.39,0,Pts
04/07/2019,15228.2,15247.12,15201.73,15222.58,0,Pts
05/07/2019,15204.16,15211.48,15094.59,15149.44,0,Pts
08/07/2019,15115.83,15166.51,15095.54,15140.02,0,Pts
09/07/2019,15110.62,15122.63,15019.28,15093.73,0,Pts
10/07/2019,15067.55,15186.05,15054.6,15081.5,0,Pts
11/07/2019,15141.34,15148.43,15031.01,15039.13,0,Pts
12/07/2019,15058.69,15136.37,15040.85,15095.79,0,Pts
15/07/2019,15118.14,15186.85,15036.2,15110.28,0,Pts
16/07/2019,15099.35,15241.88,15097.12,15208.26,0,Pts
17/07/2019,15175.38,15226.75,15082.2,15092.68,0,Pts
18/07/2019,15001.42,15130.85,14989.01,15035.35,0,Pts
19/07/2019,15117.81,15163.88,14991.2,15040.19,0,Pts
22/07/2019,15034.69,15103.57,15021.98,15079.95,0,Pts
23/07/2019,15143.85,15274.01,15116.54,15218.49,0,Pts
24/07/2019,15217.69,15242.65,15123.62,15185.19,0,Pts
25/07/2019,15295.87,15366.42,15032.94,15109.85,0,Pts
26/07/2019,15095.39,15207.91,15084.88,15196.52,0,Pts
29/07/2019,15165.64,15235.09,15144.43,15172.28,0,Pts
30/07/2019,15198.37,15199.1,14889.66,14928.4,0,Pts
31/07/2019,14929.6,15002.95,14907.16,14949.61,0,Pts
01/08/2019,14900.88,15070.83,14898.09,15053.93,0,Pts
02/08/2019,14702.16,14776.88,14494.15,14516.47,0,Pts
05/08/2019,14346.05,14398.93,14168.28,14198.32,0,Pts
06/08/2019,14209.08,14349.75,14179.65,14179.65,0,Pts
07/08/2019,14228.62,14390.01,14157.26,14265.94,0,Pts
08/08/2019,14446.55,14594.92,14372.54,14594.92,0,Pts
09/08/2019,14543.13,14559.55,14405.18,14432.3,0,Pts
12/08/2019,14525.66,14590.87,14339.76,14384.58,0,Pts
13/08/2019,14337.53,14635.63,14271.26,14527.5,0,Pts
14/08/2019,14539.6,14539.6,14177.5,14224.74,0,Pts
15/08/2019,14288.68,14296.65,14006.6,14185.8,0,Pts
16/08/2019,14233.72,14373.1,14219.42,14358.79,0,Pts
19/08/2019,14447.03,14570.58,14426.96,14551.12,0,Pts
20/08/2019,14529.54,14604.43,14435.69,14478.21,0,Pts
21/08/2019,14519.89,14740.18,14519.89,14724.28,0,Pts
22/08/2019,14668.28,14735.57,14569.24,14596.33,0,Pts
23/08/2019,14664.49,14685.82,14430.07,14430.07,0,Pts
26/08/2019,14384.79,14566.81,14359.96,14495.5,0,Pts
27/08/2019,14492.32,14625.96,14416.56,14593.21,0,Pts
28/08/2019,14552.53,14560.56,14419.56,14543.66,0,Pts
29/08/2019,14517.1,14771.47,14505.05,14763.55,0,Pts
30/08/2019,14767.96,14909.93,14754.35,14846.19,0,Pts
02/09/2019,14854.17,14906.05,14844.41,14880.22,0,Pts
03/09/2019,14856.71,14857.19,14739.74,14807.16,0,Pts
04/09/2019,14950.31,14999.56,14922.09,14985.95,0,Pts
05/09/2019,15087.59,15185.87,15061.1,15151.99,0,Pts
06/09/2019,15148.48,15198.94,15119.94,15180.77,0,Pts
09/09/2019,15187.18,15201.36,15115.59,15140.04,0,Pts
10/09/2019,15134.42,15161.68,15049.43,15151.56,0,Pts
11/09/2019,15187.36,15240.54,15187.36,15218.89,0,Pts
12/09/2019,15261.92,15352.7,15160.12,15286.06,0,Pts
13/09/2019,15303.31,15365.2,15273.35,15320.19,0,Pts
16/09/2019,15242.48,15259.1,15176.44,15176.44,0,Pts
17/09/2019,15178.41,15223.09,15137.18,15212.42,0,Pts
18/09/2019,15197.29,15264.64,15174.86,15226.33,0,Pts
19/09/2019,15218.36,15340.69,15216.23,15330.44,0,Pts
20/09/2019,15320.4,15431.16,15299.17,15416.32,0,Pts
23/09/2019,15385.25,15397.76,15222.67,15253.73,0,Pts
24/09/2019,15290.84,15301.68,15238.79,15247.14,0,Pts
25/09/2019,15166.35,15172.48,14985.08,15126.53,0,Pts
26/09/2019,15098.96,15257.49,15095.66,15226.14,0,Pts
27/09/2019,15264.94,15313.49,15249.09,15300.56,0,Pts
30/09/2019,15288.55,15402.6,15258.4,15401.49,0,Pts
01/10/2019,15451.41,15475.1,15176.72,15184.05,0,Pts
02/10/2019,15155.6,15161.19,14709.74,14709.74,0,Pts
03/10/2019,14734.8,14844.94,14630.3,14753.11,0,Pts
04/10/2019,14802.12,14887.55,14718.48,14887.55,0,Pts
07/10/2019,14856.21,14984.83,14815.03,14977.84,0,Pts
08/10/2019,14989.77,15004.08,14788.25,14801.55,0,Pts
09/10/2019,14805.71,14961.64,14775.48,14916.9,0,Pts
10/10/2019,14976.14,15139.14,14884.43,15106.53,0,Pts
11/10/2019,15127.94,15373.3,15120.66,15368.09,0,Pts
14/10/2019,15316.15,15325.21,15190.77,15307.32,0,Pts
15/10/2019,15398.63,15527.67,15352.39,15467.29,0,Pts
16/10/2019,15470.93,15485.91,15401.94,15453.33,0,Pts
17/10/2019,15407.25,15562.5,15388.68,15388.68,0,Pts
18/10/2019,15334.46,15373.83,15249.81,15288.8,0,Pts
21/10/2019,15280.09,15365.66,15258.56,15321.62,0,Pts
22/10/2019,15312.48,15349.57,15225.36,15346.95,0,Pts
23/10/2019,15237.42,15346.87,15233.92,15335.44,0,Pts
24/10/2019,15402.77,15438.68,15353.11,15419.23,0,Pts
25/10/2019,15447.91,15523.16,15385.28,15521.82,0,Pts
28/10/2019,15517.98,15589.5,15491.83,15544.65,0,Pts
29/10/2019,15537.96,15575.89,15503.13,15570.63,0,Pts
30/10/2019,15596.53,15640.41,15516.72,15640.41,0,Pts
31/10/2019,15652.31,15673.98,15512.27,15542.73,0,Pts
01/11/2019,15595.94,15674.09,15569.59,15629.6,0,Pts
04/11/2019,15701.42,15824.38,15691.89,15798.92,0,Pts
05/11/2019,15807.31,15873.54,15789.26,15865.08,0,Pts
06/11/2019,15867.02,15944.8,15842.04,15918.93,0,Pts
07/11/2019,15978.9,15995.27,15930.99,15984.73,0,Pts
08/11/2019,15920.77,15981.25,15905.01,15981.25,0,Pts
11/11/2019,15937.91,16026.32,15932.42,15992.4,0,Pts
12/11/2019,16020.76,16093.81,16001.87,16062.77,0,Pts
13/11/2019,16031.34,16056.86,15938.87,16028.41,0,Pts
14/11/2019,16015.7,16055.05,15993.1,16012.1,0,Pts
15/11/2019,16098.91,16138.39,16030.74,16115.74,0,Pts
18/11/2019,16117.37,16125.04,16010.75,16090.65,0,Pts
19/11/2019,16110.19,16191.04,15998.71,16034.36,0,Pts
20/11/2019,15957.42,16017.82,15900.48,15993.62,0,Pts
21/11/2019,15902.77,15997.79,15831.42,15958.83,0,Pts
22/11/2019,15970.77,16092.46,15970.77,15991.16,0,Pts
25/11/2019,16062.89,16106.08,16036.98,16081.94,0,Pts
26/11/2019,16088.88,16127.14,16041.41,16094.87,0,Pts
27/11/2019,16132.4,16142.87,16073.95,16087.32,0,Pts
28/11/2019,16041.47,16066.4,16015.04,16048.99,0,Pts
29/11/2019,16003.32,16095.33,15975.56,16028.49,0,Pts
02/12/2019,16048.7,16150.67,15698.32,15713.81,0,Pts
03/12/2019,15715.67,15753.13,15471.08,15552.96,0,Pts
04/12/2019,15549.57,15785.11,15549.57,15749.75,0,Pts
